48.442265 135.12793 0.0
48.44225 135.12782 0.0
48.442245 135.12776 0.0
48.44223 135.12764 0.0
48.442215 135.12755 0.0
48.442204 135.12746 0.0
48.442192 135.12737 0.0
48.442177 135.12727 0.0
48.44217 135.1272 0.0
48.442158 135.12712 0.0
48.442142 135.12703 0.0
48.44213 135.12689 0.0
48.442215 135.1268 0.0
48.442265 135.12677 0.0
48.44235 135.12675 0.0
48.442413 135.12674 0.0
48.44249 135.12674 0.0
48.442577 135.12674 0.0
48.44263 135.12674 0.0
48.44268 135.12674 0.0
48.442745 135.12674 0.0
48.442802 135.12674 0.0
48.44285 135.12674 0.0
48.44292 135.12674 0.0
48.44299 135.12674 0.0
48.44305 135.12674 0.0
48.44311 135.12674 0.0
48.443176 135.12674 0.0
48.44323 135.12672 0.0
48.443306 135.12672 0.0
48.44337 135.12672 0.0
48.44344 135.12671 0.0
48.443493 135.12671 0.0
48.443573 135.12671 0.0
48.443638 135.12671 0.0
48.443703 135.12671 0.0
48.443756 135.1267 0.0
48.443836 135.1267 0.0
48.443897 135.1267 0.0
48.44397 135.12668 0.0
48.44404 135.12668 0.0
48.444088 135.12668 0.0
48.444157 135.12668 0.0
48.444233 135.12666 0.0
48.444298 135.12666 0.0
48.444366 135.12666 0.0
48.44442 135.12665 0.0
48.444504 135.12665 0.0
48.44457 135.12665 0.0
48.44463 135.12665 0.0
48.44469 135.12665 0.0
48.44476 135.12665 0.0
48.444817 135.12663 0.0
48.444893 135.12663 0.0
48.444954 135.12663 0.0
48.44502 135.12662 0.0
48.44509 135.12662 0.0
48.44516 135.12662 0.0
48.44522 135.12662 0.0
48.445293 135.12662 0.0
48.445354 135.12662 0.0
48.445423 135.1266 0.0
48.44548 135.1266 0.0
48.44555 135.1266 0.0
48.44563 135.12659 0.0
48.445698 135.12657 0.0
48.445763 135.12657 0.0
48.445812 135.12657 0.0
48.44588 135.12657 0.0
48.445957 135.12657 0.0
48.446022 135.12656 0.0
48.44608 135.12656 0.0
48.44617 135.12654 -1.0
48.446228 135.12654 -1.0
48.44628 135.12654 -1.0
48.446346 135.12654 -1.0
48.446404 135.12653 -1.0
48.446453 135.12651 -1.0
48.446514 135.12651 -2.0
48.44657 135.12651 -2.0
48.446632 135.12651 -2.0
48.446693 135.1265 -2.0
48.446754 135.1265 -2.0
48.446808 135.12648 -2.0
48.446896 135.12648 -2.0
48.446945 135.12646 -2.0
48.447006 135.12646 -2.0
48.447067 135.12645 -2.0
48.44713 135.12643 -2.0
48.44719 135.12642 -3.0
48.447254 135.12642 -3.0
48.44732 135.12639 -3.0
48.44738 135.12637 -3.0
48.447433 135.12636 -3.0
48.447502 135.12634 -3.0
48.447563 135.12633 -3.0
48.447628 135.12631 -3.0
48.447693 135.1263 -3.0
48.447754 135.12627 -3.0
48.447815 135.12627 -3.0
48.447876 135.12624 -3.0
48.447937 135.12622 -3.0
48.448 135.1262 -3.0
48.448063 135.12619 -3.0
48.448116 135.12617 -3.0
48.448177 135.12614 -3.0
48.448235 135.12613 -3.0
48.44829 135.12611 -3.0
48.448353 135.12608 -3.0
48.44841 135.12607 -3.0
48.448467 135.12604 -3.0
48.44853 135.12602 -3.0
48.448586 135.12599 -3.0
48.44864 135.12599 -3.0
48.448696 135.12596 -3.0
48.448753 135.12593 -3.0
48.448803 135.12592 -3.0
48.44886 135.1259 -3.0
48.448906 135.12587 -3.0
48.448956 135.12585 -3.0
48.449005 135.12584 -3.0
48.449043 135.12581 -3.0
48.449104 135.1258 -3.0
48.449154 135.12576 -3.0
48.4492 135.12573 -2.0
48.449265 135.12563 -2.0
48.449314 135.12561 -2.0
48.449364 135.12558 -2.0
48.449463 135.12552 -2.0
48.449524 135.12549 -2.0
48.44959 135.12547 -2.0
48.44965 135.12544 -3.0
48.44971 135.12543 -3.0
48.44977 135.1254 -3.0
48.449833 135.12538 -3.0
48.449898 135.12537 -3.0
48.449963 135.12534 -3.0
48.45004 135.1253 -3.0
48.450146 135.12527 -3.0
48.450222 135.12524 -3.0
48.450287 135.12523 -3.0
48.45035 135.12521 -3.0
48.4504 135.12518 -2.0
48.450474 135.12517 -2.0
48.45055 135.12515 -2.0
48.450615 135.12512 -2.0
48.45067 135.12512 -2.0
48.450745 135.12509 -2.0
48.45081 135.12508 -2.0
48.45087 135.12506 -2.0
48.450928 135.12505 -2.0
48.451004 135.12502 -1.0
48.451073 135.12502 -1.0
48.45112 135.125 -1.0
48.451206 135.12497 -1.0
48.45127 135.12495 -1.0
48.451317 135.12495 -1.0
48.451385 135.12492 -1.0
48.451447 135.12492 -1.0
48.451508 135.1249 -1.0
48.45158 135.12488 -1.0
48.451626 135.12486 -1.0
48.451702 135.12485 -1.0
48.451763 135.12483 -1.0
48.45181 135.12483 0.0
48.451862 135.1248 0.0
48.45194 135.1248 0.0
48.45199 135.12477 0.0
48.452065 135.12477 0.0
48.452133 135.12474 0.0
48.45218 135.12474 0.0
48.452267 135.12471 0.0
48.452312 135.12471 0.0
48.452374 135.12468 0.0
48.45244 135.12468 0.0
48.4525 135.12466 0.0
48.452557 135.12465 0.0
48.452614 135.12465 0.0
48.45266 135.12463 0.0
48.452736 135.12462 0.0
48.452793 135.12459 0.0
48.452854 135.12459 0.0
48.4529 135.12457 0.0
48.452972 135.12456 0.0
48.45302 135.12454 0.0
48.45309 135.12453 0.0
48.453156 135.1245 0.0
48.453217 135.12448 0.0
48.453285 135.12447 0.0
48.45333 135.12445 0.0
48.453403 135.12444 0.0
48.45345 135.12442 0.0
48.453503 135.1244 0.0
48.45357 135.12437 0.0
48.453632 135.12436 0.0
48.45369 135.12434 0.0
48.45375 135.12433 -1.0
48.4538 135.12431 -1.0
48.453857 135.12428 -1.0
48.453903 135.12427 -1.0
48.45395 135.12427 -1.0
48.454033 135.12424 -1.0
48.454086 135.12422 -1.0
48.45414 135.1242 -2.0
48.454197 135.12419 -2.0
48.454247 135.12418 -2.0
48.45431 135.12415 -3.0
48.4544 135.12413 -3.0
48.454487 135.1241 -3.0
48.45453 135.12408 -3.0
48.454575 135.12405 -3.0
48.45462 135.12405 -3.0
48.454666 135.12402 -3.0
48.454716 135.12401 -3.0
48.45477 135.12398 -3.0
48.454815 135.12396 -3.0
48.454865 135.12393 -3.0
48.454918 135.1239 -3.0
48.455013 135.12387 -3.0
48.455074 135.12384 -3.0
48.45513 135.12381 -3.0
48.45519 135.12378 -3.0
48.45524 135.12375 -3.0
48.455296 135.12372 -3.0
48.45535 135.12367 -3.0
48.45541 135.12364 -3.0
48.45546 135.1236 -3.0
48.45551 135.12357 -3.0
48.455563 135.12354 -3.0
48.455612 135.12349 -3.0
48.455666 135.12343 -3.0
48.455715 135.1234 -3.0
48.45577 135.12335 -3.0
48.45582 135.1233 -3.0
48.455868 135.12325 -3.0
48.45592 135.1232 -2.0
48.455982 135.12314 -2.0
48.45603 135.1231 -2.0
48.456074 135.12303 -2.0
48.45612 135.12297 -2.0
48.45618 135.12291 -2.0
48.456223 135.12285 -2.0
48.456272 135.12279 -1.0
48.456314 135.12273 -1.0
48.45636 135.12265 -1.0
48.456417 135.12259 -1.0
48.456463 135.12251 -1.0
48.456505 135.12247 -1.0
48.45655 135.12239 -1.0
48.4566 135.12231 -1.0
48.456646 135.12224 -1.0
48.4567 135.12216 -1.0
48.45675 135.1221 -1.0
48.456802 135.12201 -1.0
48.456863 135.12193 -1.0
48.456905 135.12187 -1.0
48.456966 135.12178 -1.0
48.457012 135.1217 0.0
48.45706 135.12163 0.0
48.45713 135.12154 0.0
48.457184 135.12148 0.0
48.457237 135.1214 0.0
48.457283 135.12134 0.0
48.457333 135.12126 0.0
48.4574 135.12119 0.0
48.45745 135.12111 0.0
48.457493 135.12106 0.0
48.45754 135.121 0.0
48.4576 135.12094 0.0
48.45766 135.12086 0.0
48.457714 135.1208 0.0
48.457752 135.12076 0.0
48.457813 135.1207 0.0
48.457882 135.12064 0.0
48.457928 135.12057 0.0
48.458 135.12051 0.0
48.45805 135.12047 0.0
48.45811 135.1204 0.0
48.458183 135.12035 0.0
48.458237 135.12032 0.0
48.45829 135.12029 0.0
48.458366 135.12022 0.0
48.458416 135.12021 0.0
48.458485 135.12016 0.0
48.45853 135.12013 0.0
48.458588 135.1201 0.0
48.45864 135.12009 0.0
48.45872 135.12004 0.0
48.458782 135.12001 0.0
48.458828 135.12001 0.0
48.45889 135.11998 0.0
48.458946 135.11996 0.0
48.45902 135.11995 0.0
48.459064 135.11993 0.0
48.45912 135.11992 0.0
48.459175 135.11992 0.0
48.459248 135.11989 0.0
48.459366 135.11986 0.0
48.45941 135.11986 0.0
48.459457 135.11986 0.0
48.45953 135.11984 0.0
48.45959 135.11984 0.0
48.45966 135.11983 0.0
48.45971 135.11983 0.0
48.45976 135.11984 0.0
48.45983 135.11983 0.0
48.45989 135.11983 0.0
48.45996 135.11983 0.0
48.460007 135.11983 0.0
48.460064 135.11983 0.0
48.460125 135.11983 0.0
48.460182 135.11983 0.0
48.460243 135.11983 0.0
48.460304 135.11984 0.0
48.460365 135.11983 0.0
48.460426 135.11983 0.0
48.460487 135.11983 0.0
48.460545 135.11984 0.0
48.4606 135.11984 0.0
48.460655 135.11984 0.0
48.460716 135.11984 0.0
48.460827 135.11983 0.0
48.460873 135.11983 0.0
48.460945 135.11983 0.0
48.461006 135.11981 0.0
48.461052 135.11981 0.0
48.461117 135.1198 0.0
48.461163 135.1198 0.0
48.46123 135.1198 0.0
48.461296 135.1198 0.0
48.461365 135.11978 0.0
48.46142 135.11977 0.0
48.46148 135.11977 0.0
48.461536 135.11977 0.0
48.461597 135.11977 0.0
48.461723 135.11974 0.0
48.461777 135.11972 0.0
48.46183 135.1197 0.0
48.461876 135.1197 0.0
48.461933 135.11969 0.0
48.46198 135.11967 0.0
48.46204 135.11967 0.0
48.4621 135.11966 0.0
48.46216 135.11964 0.0
48.46221 135.11963 0.0
48.462276 135.11961 0.0
48.462337 135.1196 0.0
48.462383 135.1196 0.0
48.462452 135.11957 0.0
48.46251 135.11957 0.0
48.462578 135.11955 0.0
48.46264 135.11954 0.0
48.4627 135.11952 0.0
48.462746 135.1195 0.0
48.462822 135.11949 0.0
48.462883 135.11948 1.0
48.46295 135.11946 1.0
48.463017 135.11945 1.0
48.463078 135.11943 1.0
48.46314 135.11942 1.0
48.463215 135.1194 1.0
48.46327 135.11938 1.0
48.46333 135.11937 1.0
48.463394 135.11935 1.0
48.46346 135.11934 1.0
48.463524 135.11932 1.0
48.463585 135.11932 1.0
48.463646 135.11931 1.0
48.463707 135.1193 1.0
48.463776 135.11928 2.0
48.463825 135.11926 2.0
48.463886 135.11926 2.0
48.463943 135.11923 2.0
48.464012 135.11923 2.0
48.464073 135.1192 2.0
48.464127 135.1192 2.0
48.464172 135.11919 2.0
48.46424 135.11917 2.0
48.4643 135.11916 2.0
48.46435 135.11914 2.0
48.46441 135.11913 2.0
48.464466 135.11911 2.0
48.464523 135.11911 2.0
48.464584 135.11908 2.0
48.46464 135.11908 2.0
48.464703 135.11905 3.0
48.464764 135.11905 3.0
48.46482 135.11903 3.0
48.464874 135.11902 3.0
48.464928 135.119 3.0
48.46499 135.11899 3.0
48.465046 135.11897 3.0
48.465107 135.11896 3.0
48.465168 135.11894 3.0
48.465225 135.11893 3.0
48.465286 135.11893 3.0
48.465347 135.11891 3.0
48.46541 135.1189 3.0
48.46547 135.11888 3.0
48.46553 135.11887 3.0
48.46559 135.11885 3.0
48.465652 135.11884 3.0
48.465714 135.11882 3.0
48.46578 135.1188 3.0
48.46584 135.11879 3.0
48.46589 135.11879 3.0
48.465977 135.11876 3.0
48.466026 135.11876 3.0
48.466087 135.11874 3.0
48.466152 135.11873 3.0
48.466213 135.11871 3.0
48.466263 135.11871 3.0
48.466335 135.1187 4.0
48.4664 135.1187 4.0
48.46646 135.11867 4.0
48.466526 135.11867 4.0
48.46658 135.11867 4.0
48.46665 135.11865 4.0
48.46671 135.11864 4.0
48.466774 135.11864 4.0
48.466835 135.11864 4.0
48.466896 135.1186 4.0
48.466965 135.1186 4.0
48.46703 135.1186 4.0
48.46709 135.1186 4.0
48.46716 135.11858 4.0
48.46722 135.11858 4.0
48.467285 135.11858 4.0
48.46735 135.11856 4.0
48.46741 135.11856 4.0
48.467476 135.11855 4.0
48.467545 135.11855 4.0
48.467606 135.11853 4.0
48.467667 135.11853 5.0
48.467747 135.11852 5.0
48.467793 135.11852 5.0
48.46786 135.11852 5.0
48.467926 135.1185 5.0
48.46798 135.11848 5.0
48.46805 135.11848 5.0
48.468117 135.11847 5.0
48.468178 135.11845 5.0
48.468243 135.11845 5.0
48.468327 135.11844 5.0
48.468376 135.11842 6.0
48.46845 135.11842 6.0
48.468517 135.11841 6.0
48.468582 135.1184 6.0
48.468643 135.1184 6.0
48.468704 135.11838 6.0
48.468773 135.11836 6.0
48.468822 135.11836 6.0
48.468895 135.11835 6.0
48.468956 135.11833 6.0
48.46902 135.11833 6.0
48.469086 135.11832 6.0
48.469147 135.1183 6.0
48.4692 135.1183 6.0
48.46928 135.11829 6.0
48.46934 135.11827 6.0
48.469402 135.11827 6.0
48.469463 135.11826 6.0
48.469524 135.11826 6.0
48.469585 135.11824 6.0
48.469646 135.11824 6.0
48.469692 135.11823 6.0
48.46977 135.11821 6.0
48.469833 135.11821 6.0
48.469883 135.1182 7.0
48.469955 135.11818 7.0
48.470016 135.11818 7.0
48.470078 135.11818 7.0
48.47014 135.11816 7.0
48.470207 135.11815 7.0
48.470272 135.11815 7.0
48.47032 135.11815 7.0
48.470394 135.11813 7.0
48.470455 135.11812 7.0
48.470516 135.11812 7.0
48.470585 135.11812 7.0
48.470646 135.1181 7.0
48.470707 135.11809 7.0
48.470768 135.11809 7.0
48.47083 135.11807 7.0
48.47089 135.11807 7.0
48.47096 135.11807 7.0
48.471016 135.11807 7.0
48.47108 135.11806 7.0
48.47114 135.11804 7.0
48.4712 135.11804 7.0
48.47126 135.11804 8.0
48.47132 135.11804 8.0
48.471382 135.11803 8.0
48.471443 135.11801 8.0
48.47151 135.11801 8.0
48.471577 135.118 8.0
48.471638 135.118 8.0
48.471706 135.11798 8.0
48.471767 135.11798 8.0
48.47183 135.11798 8.0
48.47189 135.11797 8.0
48.471943 135.11795 8.0
48.472004 135.11795 8.0
48.472073 135.11795 9.0
48.47214 135.11795 9.0
48.472202 135.11794 9.0
48.472263 135.11792 9.0
48.472324 135.11792 9.0
48.47238 135.11792 9.0
48.47244 135.1179 9.0
48.4725 135.11789 9.0
48.47256 135.11789 9.0
48.47262 135.11787 9.0
48.47267 135.11786 9.0
48.472736 135.11786 10.0
48.472797 135.11784 10.0
48.47285 135.11783 10.0
48.4729 135.11783 10.0
48.47297 135.11781 10.0
48.473026 135.1178 10.0
48.473083 135.1178 10.0
48.473133 135.11777 10.0
48.473206 135.11777 10.0
48.473263 135.11774 10.0
48.47331 135.11774 10.0
48.47337 135.1177 10.0
48.473446 135.11769 10.0
48.473503 135.11768 10.0
48.47356 135.11766 10.0
48.47361 135.11765 10.0
48.47368 135.11763 10.0
48.473732 135.11761 10.0
48.47379 135.11758 10.0
48.473846 135.11757 10.0
48.473907 135.11755 10.0
48.473953 135.11752 10.0
48.474026 135.1175 10.0
48.474083 135.11748 10.0
48.474144 135.11746 10.0
48.474197 135.11743 10.0
48.474262 135.1174 10.0
48.474316 135.11739 10.0
48.474377 135.11737 10.0
48.474422 135.11734 11.0
48.474495 135.11731 11.0
48.474552 135.1173 11.0
48.474617 135.11728 11.0
48.47467 135.11726 11.0
48.474728 135.11725 11.0
48.474804 135.11722 12.0
48.47486 135.1172 12.0
48.474922 135.1172 12.0
48.47497 135.11717 12.0
48.475033 135.11717 12.0
48.475105 135.11716 12.0
48.475166 135.11714 12.0
48.475224 135.11714 12.0
48.475285 135.11713 13.0
48.47533 135.11711 13.0
48.475403 135.11711 13.0
48.475464 135.1171 13.0
48.47552 135.1171 13.0
48.475582 135.11708 13.0
48.47564 135.11707 13.0
48.475693 135.11705 13.0
48.475746 135.11705 14.0
48.475838 135.11702 14.0
48.475883 135.11702 14.0
48.47593 135.11702 14.0
48.475986 135.11699 14.0
48.476032 135.11699 14.0
48.47608 135.11697 14.0
48.476124 135.11696 15.0
48.47617 135.11694 15.0
48.476223 135.11693 15.0
48.476273 135.1169 15.0
48.476322 135.1169 15.0
48.476376 135.11687 15.0
48.476425 135.11685 15.0
48.476532 135.1168 15.0
48.476585 135.11679 15.0
48.476643 135.11678 15.0
48.47668 135.11674 15.0
48.476753 135.11671 15.0
48.47681 135.11668 15.0
48.476868 135.11665 15.0
48.47693 135.11662 15.0
48.476986 135.1166 15.0
48.47703 135.11656 15.0
48.4771 135.11653 15.0
48.477165 135.1165 15.0
48.47722 135.11647 15.0
48.477264 135.11644 15.0
48.477337 135.1164 15.0
48.47739 135.11638 16.0
48.47744 135.11633 16.0
48.4775 135.11632 16.0
48.477554 135.11629 16.0
48.4776 135.11626 16.0
48.477654 135.11624 16.0
48.477707 135.11621 16.0
48.477757 135.11618 16.0
48.477814 135.11617 16.0
48.477856 135.11613 16.0
48.477913 135.11612 16.0
48.477978 135.11607 16.0
48.478035 135.11606 17.0
48.478096 135.11601 17.0
48.478153 135.116 17.0
48.478214 135.11597 17.0
48.478268 135.11594 17.0
48.478333 135.1159 18.0
48.478382 135.11588 18.0
48.478443 135.11584 18.0
48.4785 135.11581 18.0
48.47855 135.11578 19.0
48.478596 135.11575 19.0
48.478638 135.11574 19.0
48.47868 135.11559 20.0
48.47872 135.11554 20.0
48.47879 135.11543 21.0
48.47882 135.11537 21.0
48.478848 135.1153 21.0
48.478874 135.11523 22.0
48.478893 135.11517 22.0
48.478916 135.11511 23.0
48.47893 135.11504 23.0
48.478954 135.1149 24.0
48.478966 135.11484 24.0
48.47898 135.11472 24.0
48.478985 135.11464 24.0
48.478996 135.1145 24.0
48.47897 135.11438 25.0
48.478962 135.11432 25.0
48.47894 135.11418 25.0
48.478916 135.11406 26.0
48.478886 135.11394 26.0
48.478832 135.11383 27.0
48.478783 135.11372 27.0
48.478725 135.11363 28.0
48.478664 135.11356 28.0
48.478596 135.11348 29.0
48.478527 135.1134 29.0
48.478443 135.11334 30.0
48.478363 135.1133 30.0
48.478317 135.11328 30.0
48.478268 135.11325 31.0
48.47822 135.11322 31.0
48.478176 135.1132 31.0
48.47813 135.11319 31.0
48.478085 135.11316 31.0
48.478035 135.11316 31.0
48.47798 135.11313 31.0
48.477932 135.11311 31.0
48.477875 135.1131 31.0
48.477818 135.11308 31.0
48.477768 135.11307 31.0
48.47771 135.11305 31.0
48.477646 135.11304 31.0
48.4776 135.11302 31.0
48.47754 135.11299 31.0
48.477497 135.11298 31.0
48.477436 135.11295 31.0
48.477383 135.11285 31.0
48.477345 135.1128 31.0
48.477303 135.11272 31.0
48.477264 135.11263 31.0
48.477234 135.11255 31.0
48.47721 135.11246 31.0
48.477184 135.11237 31.0
48.477165 135.11227 31.0
48.477142 135.11217 31.0
48.477127 135.11208 31.0
48.477116 135.11197 31.0
48.477108 135.11186 31.0
48.477097 135.11176 31.0
48.477085 135.11166 31.0
48.477077 135.11154 31.0
48.477066 135.11145 31.0
48.477062 135.11136 31.0
48.47705 135.11125 31.0
48.47704 135.11113 31.0
48.47703 135.11101 31.0
48.47703 135.11089 31.0
48.477024 135.11076 31.0
48.47702 135.11069 31.0
48.477005 135.11055 31.0
48.47699 135.11041 30.0
48.476974 135.11028 30.0
48.476963 135.11014 30.0
48.476955 135.11002 30.0
48.476936 135.10988 29.0
48.47693 135.10976 29.0
48.476913 135.10962 29.0
48.476902 135.10948 28.0
48.47689 135.10936 28.0
48.476883 135.1092 28.0
48.47687 135.1091 27.0
48.476868 135.10896 27.0
48.476856 135.1088 27.0
48.476852 135.10864 26.0
48.47684 135.10849 26.0
48.47684 135.10837 26.0
48.476837 135.10823 25.0
48.47683 135.10806 25.0
48.476837 135.10793 24.0
48.476837 135.10779 24.0
48.47684 135.10768 23.0
48.476852 135.10759 23.0
48.476868 135.10742 22.0
48.47687 135.10725 22.0
48.476883 135.10712 22.0
48.476906 135.10703 21.0
48.476917 135.10686 21.0
48.476936 135.10672 20.0
48.476955 135.1066 20.0
48.476986 135.10648 19.0
48.477 135.10637 19.0
48.47702 135.10626 19.0
48.47704 135.10614 18.0
48.47708 135.10599 18.0
48.47711 135.10587 17.0
